wavenumber,reflectance,condition_id,angle_deg
1036.697247706422,0.4031259278133674,angle10,10
1037.5312760633863,0.403184832083473,angle10,10
1038.3653044203502,0.40872919410490083,angle10,10
1039.1993327773143,0.40124614618290777,angle10,10
1040.0333611342785,0.4047731800867323,angle10,10
1040.8673894912426,0.3976125083633118,angle10,10
1041.7014178482068,0.39875965915322314,angle10,10
1042.535446205171,0.40109242875808715,angle10,10
1043.369474562135,0.3790986676775482,angle10,10
1044.2035029190993,0.38934405993752025,angle10,10
1045.0375312760634,0.38668773197473283,angle10,10
1045.8715596330276,0.3838337844621981,angle10,10
1046.7055879899917,0.3862829451017792,angle10,10
1047.5396163469559,0.4027765722198993,angle10,10
1048.37364470392,0.37794291713490064,angle10,10
1049.207673060884,0.3950396537989388,angle10,10
1050.0417014178481,0.3672656865140794,angle10,10
1050.8757297748123,0.37946522324825205,angle10,10
1051.7097581317764,0.3831437761994928,angle10,10
1052.5437864887406,0.38606343483453026,angle10,10
1053.3778148457047,0.3859815524309672,angle10,10
1054.211843202669,0.38545426221090523,angle10,10
1055.045871559633,0.37266879318504026,angle10,10
1055.8798999165972,0.37015185722333177,angle10,10
1056.7139282735614,0.3819588723584608,angle10,10
1057.5479566305255,0.37005454932024895,angle10,10
1058.3819849874897,0.3577842858989534,angle10,10
1059.2160133444538,0.3577672513715784,angle10,10
1060.0500417014177,0.35845033640921714,angle10,10
1060.884070058382,0.3711473106170316,angle10,10
1061.718098415346,0.3661172624962264,angle10,10
1062.5521267723102,0.3701019716410829,angle10,10
1063.3861551292744,0.3574158715342927,angle10,10
1064.2201834862385,0.3617526005567616,angle10,10
1065.0542118432027,0.36488980061513954,angle10,10
1065.8882402001668,0.3539953760487596,angle10,10
1066.722268557131,0.3601001573406633,angle10,10
1067.5562969140951,0.34734569739479565,angle10,10
1068.3903252710593,0.3487563305557602,angle10,10
1069.2243536280234,0.34698113712514717,angle10,10
1070.0583819849876,0.33724187824640095,angle10,10
1070.8924103419517,0.3524622487349815,angle10,10
1071.7264386989157,0.34128162147498675,angle10,10
1072.5604670558798,0.3444749619338635,angle10,10
1073.394495412844,0.34752350329042303,angle10,10
1074.2285237698081,0.3455393915512511,angle10,10
1075.0625521267723,0.3460783899515364,angle10,10
1075.8965804837364,0.33678294962451943,angle10,10
1076.7306088407006,0.3318712856708043,angle10,10
1077.5646371976648,0.3336371434273334,angle10,10
1078.398665554629,0.31588502551926534,angle10,10
1079.232693911593,0.31660567354316277,angle10,10
1080.0667222685572,0.31616301241296635,angle10,10
1080.9007506255214,0.31772593134066845,angle10,10
1081.7347789824853,0.3300001138117409,angle10,10
1082.5688073394494,0.31524753479892337,angle10,10
1083.4028356964136,0.31881703743845424,angle10,10
1084.2368640533778,0.3338840701544356,angle10,10
1085.070892410342,0.31561946171240035,angle10,10
1085.904920767306,0.32484516551343,angle10,10
1086.7389491242702,0.3064197402465104,angle10,10
1087.5729774812344,0.31198585260169787,angle10,10
1088.4070058381985,0.3028231281444697,angle10,10
1089.2410341951627,0.30721535355906054,angle10,10
1090.0750625521268,0.3172907223371641,angle10,10
1090.909090909091,0.28989642038938024,angle10,10
1091.7431192660551,0.3097962777177323,angle10,10
1092.5771476230193,0.30611265285930417,angle10,10
1093.4111759799832,0.2960782974268778,angle10,10
1094.2452043369474,0.28584536860290405,angle10,10
1095.0792326939115,0.299315447451007,angle10,10
1095.9132610508757,0.2915898901603512,angle10,10
1096.7472894078398,0.2975051079232687,angle10,10
1097.581317764804,0.293693662891479,angle10,10
1098.4153461217682,0.3077933956936425,angle10,10
1099.2493744787323,0.2876865873903855,angle10,10
1100.0834028356965,0.2781541780692917,angle10,10
1100.9174311926606,0.2884957910184385,angle10,10
1101.7514595496248,0.2872221543241002,angle10,10
1102.585487906589,0.29693888480564584,angle10,10
1103.4195162635529,0.2900290081682322,angle10,10
1104.253544620517,0.28358395301015016,angle10,10
1105.0875729774812,0.29299247160497144,angle10,10
1105.9216013344453,0.26482325795445194,angle10,10
1106.7556296914095,0.2686724548391687,angle10,10
1107.5896580483736,0.2641713168980719,angle10,10
1108.4236864053378,0.2679144957064125,angle10,10
1109.257714762302,0.2564300458768786,angle10,10
1110.091743119266,0.27494190954952424,angle10,10
1110.9257714762302,0.2647712258109288,angle10,10
1111.7597998331944,0.2506983812116115,angle10,10
1112.5938281901585,0.25367395985616564,angle10,10
1113.4278565471227,0.2653988849291888,angle10,10
1114.2618849040869,0.2690900689238248,angle10,10
1115.0959132610508,0.27913259919181677,angle10,10
1115.929941618015,0.28677219886483923,angle10,10
1116.763969974979,0.26025811336858745,angle10,10
1117.5979983319432,0.24471160482839233,angle10,10
1118.4320266889074,0.2317923708145953,angle10,10
1119.2660550458716,0.25430903197443455,angle10,10
1120.1000834028357,0.24203517881540199,angle10,10
1120.9341117597999,0.2445576277626704,angle10,10
1121.768140116764,0.24115112749705148,angle10,10
1122.6021684737282,0.24443970940333348,angle10,10
1123.4361968306923,0.25509791084468053,angle10,10
1124.2702251876565,0.24461438842957386,angle10,10
1125.1042535446204,0.24007898556254084,angle10,10
1125.9382819015846,0.2299461940283275,angle10,10
1126.7723102585487,0.22220959206703303,angle10,10
1127.6063386155129,0.23276364693082724,angle10,10
1128.440366972477,0.2357761380425713,angle10,10
1129.2743953294412,0.25269774789295885,angle10,10
1130.1084236864053,0.23504323762387697,angle10,10
1130.9424520433695,0.24230779642815153,angle10,10
1131.7764804003336,0.22624552228297523,angle10,10
1132.6105087572978,0.2181655842866483,angle10,10
1133.444537114262,0.21915915927141594,angle10,10
1134.278565471226,0.220372422751987,angle10,10
1135.1125938281903,0.24774307479252647,angle10,10
1135.9466221851544,0.21709782396239588,angle10,10
1136.7806505421183,0.23256979252090565,angle10,10
1137.6146788990825,0.21404900761672824,angle10,10
1138.4487072560466,0.23130782582271403,angle10,10
1139.2827356130108,0.2247761226248843,angle10,10
1140.116763969975,0.21831571115634096,angle10,10
1140.950792326939,0.21845115614190763,angle10,10
1141.7848206839033,0.21130905924150598,angle10,10
1142.6188490408674,0.2213375211090496,angle10,10
1143.4528773978316,0.21136877498645198,angle10,10
1144.2869057547957,0.2027265453899286,angle10,10
1145.1209341117599,0.2012896328098581,angle10,10
1145.954962468724,0.21490393023795715,angle10,10
1146.788990825688,0.22810086270754254,angle10,10
1147.6230191826521,0.21306483637847207,angle10,10
1148.4570475396163,0.20945678733957,angle10,10
1149.2910758965804,0.21270316660858987,angle10,10
1150.1251042535446,0.22213034019815064,angle10,10
1150.9591326105087,0.21051344168506148,angle10,10
1151.7931609674729,0.20348370255941342,angle10,10
1152.627189324437,0.2179534670314267,angle10,10
1153.4612176814012,0.21050017334148574,angle10,10
1154.2952460383653,0.22091679345759296,angle10,10
1155.1292743953295,0.20676296409396333,angle10,10
1155.9633027522937,0.1920822376600717,angle10,10
1156.7973311092578,0.1900667211631288,angle10,10
1157.631359466222,0.21970420377872085,angle10,10
1158.465387823186,0.21990356260207405,angle10,10
1159.29941618015,0.20036920163316654,angle10,10
1160.1334445371142,0.19785564840857037,angle10,10
1160.9674728940784,0.21585085814834154,angle10,10
1161.8015012510425,0.1897407382265313,angle10,10
1162.6355296080067,0.19146470552250985,angle10,10
1163.4695579649708,0.20647213393727096,angle10,10
1164.303586321935,0.19574591753810713,angle10,10
1165.1376146788991,0.19932016235109135,angle10,10
1165.9716430358633,0.19744276480775988,angle10,10
1166.8056713928274,0.20218523767677019,angle10,10
1167.6396997497916,0.21264317394759838,angle10,10
1168.4737281067555,0.19925970544097504,angle10,10
1169.3077564637197,0.2046054503725349,angle10,10
1170.1417848206838,0.1775033136475282,angle10,10
1170.975813177648,0.19738364409450318,angle10,10
1171.8098415346121,0.18933118914763042,angle10,10
1172.6438698915763,0.18549493825097302,angle10,10
1173.4778982485404,0.18884807238009754,angle10,10
1174.3119266055046,0.19426186987391075,angle10,10
1175.1459549624687,0.20676264374045372,angle10,10
1175.979983319433,0.1843672296606649,angle10,10
1176.814011676397,0.19799204736057346,angle10,10
1177.6480400333612,0.19292565727009472,angle10,10
1178.4820683903254,0.19459928380283162,angle10,10
1179.3160967472895,0.20803929442379085,angle10,10
1180.1501251042537,0.203555598459753,angle10,10
1180.9841534612176,0.21173816170019322,angle10,10
1181.8181818181818,0.19703584502184454,angle10,10
1182.652210175146,0.191865151492618,angle10,10
1183.48623853211,0.1968565837209901,angle10,10
1184.3202668890742,0.20181761038089868,angle10,10
1185.1542952460384,0.20148267468432432,angle10,10
1185.9883236030025,0.18922413277128036,angle10,10
1186.8223519599667,0.20135069714092632,angle10,10
1187.6563803169308,0.20313251554881734,angle10,10
1188.490408673895,0.22645598028634759,angle10,10
1189.3244370308591,0.22050719008807473,angle10,10
1190.158465387823,0.19369022662293256,angle10,10
1190.9924937447872,0.19985906449112334,angle10,10
1191.8265221017514,0.18863494169480716,angle10,10
1192.6605504587155,0.1979248787017061,angle10,10
1193.4945788156797,0.20757660153265323,angle10,10
1194.3286071726438,0.21709359203077805,angle10,10
1195.162635529608,0.19838450374434327,angle10,10
1195.9966638865722,0.19979982049020803,angle10,10
1196.8306922435363,0.18555986254408371,angle10,10
1197.6647206005005,0.2061229497276964,angle10,10
1198.4987489574646,0.1978675662851725,angle10,10
1199.3327773144288,0.20396451452795164,angle10,10
1200.166805671393,0.20128244223715125,angle10,10
1201.000834028357,0.20992534878364102,angle10,10
1201.8348623853212,0.19413223249542366,angle10,10
1202.6688907422852,0.19790505295060756,angle10,10
1203.5029190992493,0.23475823606062207,angle10,10
1204.3369474562135,0.20150588736142225,angle10,10
1205.1709758131776,0.20435050705024937,angle10,10
1206.0050041701418,0.23464945654756614,angle10,10
1206.839032527106,0.2463164621540778,angle10,10
1207.67306088407,0.20655890083869322,angle10,10
1208.5070892410342,0.2156239531396475,angle10,10
1209.3411175979984,0.22377675895434665,angle10,10
1210.1751459549625,0.23872560686711267,angle10,10
1211.0091743119267,0.21266992883314095,angle10,10
1211.8432026688906,0.22120780348633984,angle10,10
1212.6772310258548,0.23257801908020628,angle10,10
1213.511259382819,0.23031810544164624,angle10,10
1214.345287739783,0.22339618142413614,angle10,10
1215.1793160967472,0.2270280572067079,angle10,10
1216.0133444537114,0.21584686718495713,angle10,10
1216.8473728106756,0.2284643616410637,angle10,10
1217.6814011676397,0.22945297040908355,angle10,10
1218.5154295246039,0.2357294952569595,angle10,10
1219.349457881568,0.2291654079005573,angle10,10
1220.1834862385322,0.2407646050798899,angle10,10
1221.0175145954963,0.24752629276717583,angle10,10
1221.8515429524605,0.2403224321336968,angle10,10
1222.6855713094246,0.24367350700495008,angle10,10
1223.5195996663888,0.24209380628207616,angle10,10
1224.3536280233527,0.24298761429874682,angle10,10
1225.1876563803169,0.2372136130214521,angle10,10
1226.021684737281,0.249054158106121,angle10,10
1226.8557130942452,0.246393660530827,angle10,10
1227.6897414512093,0.2697924953760963,angle10,10
1228.5237698081735,0.2661053038571941,angle10,10
1229.3577981651376,0.2557574979510908,angle10,10
1230.1918265221018,0.2458117475612559,angle10,10
1231.025854879066,0.2438771727946892,angle10,10
1231.85988323603,0.26848703297546084,angle10,10
1232.6939115929943,0.260792423690894,angle10,10
1233.5279399499582,0.26457036614077456,angle10,10
1234.3619683069223,0.24394140287812557,angle10,10
1235.1959966638865,0.2722939622494536,angle10,10
1236.0300250208506,0.26920973046683633,angle10,10
1236.8640533778148,0.2552204527030779,angle10,10
1237.698081734779,0.26328167160029003,angle10,10
1238.532110091743,0.27231882145076347,angle10,10
1239.3661384487073,0.2719032558349888,angle10,10
1240.2001668056714,0.27016565950492305,angle10,10
1241.0341951626356,0.27377275094708303,angle10,10
1241.8682235195997,0.27401923196267547,angle10,10
1242.7022518765639,0.27980674143011414,angle10,10
1243.536280233528,0.2947485112256979,angle10,10
1244.3703085904922,0.2561294707345625,angle10,10
1245.2043369474563,0.28119962619630895,angle10,10
1246.0383653044203,0.28711455622424054,angle10,10
1246.8723936613844,0.29009952189018096,angle10,10
1247.7064220183486,0.2852190483248593,angle10,10
1248.5404503753127,0.27317766406117416,angle10,10
1249.3744787322769,0.29583921169526345,angle10,10
1250.208507089241,0.31165443108486957,angle10,10
1251.0425354462052,0.28087089233622514,angle10,10
1251.8765638031693,0.30668287600942173,angle10,10
1252.7105921601335,0.29660055039337224,angle10,10
1253.5446205170977,0.30111948702514035,angle10,10
1254.3786488740618,0.29305599689406747,angle10,10
1255.2126772310257,0.3020975968064621,angle10,10
1256.04670558799,0.3203043062595908,angle10,10
1256.880733944954,0.3149962389912921,angle10,10
1257.7147623019182,0.3283623516535913,angle10,10
1258.5487906588824,0.324686223740632,angle10,10
1259.3828190158465,0.31917875782054217,angle10,10
1260.2168473728107,0.33410553545069305,angle10,10
1261.0508757297748,0.32293652939354095,angle10,10
1261.884904086739,0.3287085906574563,angle10,10
1262.7189324437031,0.3193464085265487,angle10,10
1263.5529608006673,0.3248618778123269,angle10,10
1264.3869891576314,0.3191069695612207,angle10,10
1265.2210175145956,0.3378619158488771,angle10,10
1266.0550458715597,0.3180675835501095,angle10,10
1266.889074228524,0.3395579351281406,angle10,10
1267.723102585488,0.3317105959355724,angle10,10
1268.557130942452,0.347210709631762,angle10,10
1269.3911592994161,0.3448861129941855,angle10,10
1270.2251876563803,0.3574607165989303,angle10,10
1271.0592160133444,0.3484360771679136,angle10,10
1271.8932443703086,0.32727884268648266,angle10,10
1272.7272727272727,0.34419706539912065,angle10,10
1273.561301084237,0.33500991193503904,angle10,10
1274.395329441201,0.3434062058608333,angle10,10
1275.2293577981652,0.3655555425582657,angle10,10
1276.0633861551294,0.3586676846940681,angle10,10
1276.8974145120933,0.3471465671427566,angle10,10
1277.7314428690574,0.34583626241058085,angle10,10
1278.5654712260216,0.3581324661155597,angle10,10
1279.3994995829858,0.3474635033649073,angle10,10
1280.23352793995,0.35473501993265194,angle10,10
1281.067556296914,0.3663763026714368,angle10,10
1281.9015846538782,0.37661119189076664,angle10,10
1282.7356130108424,0.3729392408585659,angle10,10
1283.5696413678065,0.34572359127079016,angle10,10
1284.4036697247707,0.3734559360217966,angle10,10
1285.2376980817348,0.3728989275791466,angle10,10
1286.071726438699,0.3780739792746546,angle10,10
1286.9057547956631,0.39184344220582584,angle10,10
1287.7397831526273,0.35678464122173553,angle10,10
1288.5738115095915,0.37323070559499216,angle10,10
1289.4078398665556,0.38676418628386344,angle10,10
1290.2418682235195,0.3667408622716303,angle10,10
1291.0758965804837,0.3990059152443099,angle10,10
1291.9099249374478,0.38960718268094174,angle10,10
1292.743953294412,0.39605386230089734,angle10,10
1293.5779816513761,0.3835298495015285,angle10,10
1294.4120100083403,0.39901469112571136,angle10,10
1295.2460383653045,0.4031856920210375,angle10,10
1296.0800667222686,0.3964394858346505,angle10,10
1296.9140950792328,0.3980499066793775,angle10,10
1297.748123436197,0.3999896444974799,angle10,10
1298.5821517931608,0.39021785868190084,angle10,10
1299.416180150125,0.3989255746921368,angle10,10
1300.2502085070892,0.4004093068484394,angle10,10
1301.0842368640533,0.4072859351594405,angle10,10
1301.9182652210175,0.41495117379625607,angle10,10
1302.7522935779816,0.39585165631598773,angle10,10
1303.5863219349458,0.4066538479649118,angle10,10
1304.42035029191,0.42416793839552125,angle10,10
1305.254378648874,0.4033491609335851,angle10,10
1306.0884070058382,0.40397611514508996,angle10,10
1306.9224353628024,0.415616861344199,angle10,10
1307.7564637197665,0.42341415181247877,angle10,10
1308.5904920767307,0.41644208589179993,angle10,10
1309.4245204336949,0.43095569446537607,angle10,10
1310.258548790659,0.4275527465982922,angle10,10
1311.0925771476232,0.42870190223540183,angle10,10
1311.926605504587,0.42710366401894456,angle10,10
1312.7606338615512,0.4460974606861357,angle10,10
1313.5946622185154,0.42200711189127676,angle10,10
1314.4286905754795,0.4052404132091129,angle10,10
1315.2627189324437,0.4425139398880543,angle10,10
1316.0967472894079,0.4230687642063421,angle10,10
1316.930775646372,0.42987728143142023,angle10,10
1317.7648040033362,0.44302481754473955,angle10,10
1318.5988323603003,0.4150154281689637,angle10,10
1319.4328607172645,0.41960791242179085,angle10,10
1320.2668890742284,0.41717538823692574,angle10,10
1321.1009174311926,0.4262877888655854,angle10,10
1321.9349457881567,0.43964348728491115,angle10,10
1322.7689741451209,0.44148374378851185,angle10,10
1323.603002502085,0.4399759205759377,angle10,10
1324.4370308590492,0.42403320254311516,angle10,10
1325.2710592160133,0.4159836840084187,angle10,10
1326.1050875729775,0.4405280962004823,angle10,10
1326.9391159299416,0.4361424429592581,angle10,10
1327.7731442869058,0.446305326390966,angle10,10
1328.60717264387,0.44955771968913577,angle10,10
1329.441201000834,0.44472259435447214,angle10,10
1330.2752293577983,0.4517186273980784,angle10,10
1331.1092577147624,0.44716149035626884,angle10,10
1331.9432860717266,0.45089691660167935,angle10,10
1332.7773144286907,0.43925109768310244,angle10,10
1333.6113427856546,0.44517780546019603,angle10,10
1334.4453711426188,0.44959216479788433,angle10,10
1335.279399499583,0.4564544399605522,angle10,10
1336.113427856547,0.4449106399970647,angle10,10
1336.9474562135113,0.45463264974998585,angle10,10
1337.7814845704754,0.44730943338296497,angle10,10
1338.6155129274396,0.4493130579280584,angle10,10
1339.4495412844037,0.4592780439657639,angle10,10
1340.2835696413679,0.4315202468030605,angle10,10
1341.117597998332,0.4389276605483738,angle10,10
1341.951626355296,0.43748551880534364,angle10,10
1342.78565471226,0.429359581437098,angle10,10
1343.6196830692243,0.4462747802642028,angle10,10
1344.4537114261884,0.4608866951514435,angle10,10
1345.2877397831526,0.4508516397496664,angle10,10
1346.1217681401167,0.4559596476174063,angle10,10
1346.9557964970809,0.46512828568200815,angle10,10
1347.789824854045,0.4677403949571962,angle10,10
1348.6238532110092,0.4539726037515992,angle10,10
1349.4578815679733,0.46837329162467456,angle10,10
1350.2919099249375,0.4559051288152631,angle10,10
1351.1259382819017,0.44672927516201255,angle10,10
1351.9599666388658,0.4492516066034518,angle10,10
1352.79399499583,0.44045555326368035,angle10,10
1353.6280233527941,0.44641784773262067,angle10,10
1354.4620517097583,0.45173025705869546,angle10,10
1355.2960800667222,0.46333049785551705,angle10,10
1356.1301084236864,0.47245957810061023,angle10,10
1356.9641367806505,0.441360333602576,angle10,10
1357.7981651376147,0.45901376375848757,angle10,10
1358.6321934945788,0.44455650193691276,angle10,10
1359.466221851543,0.45955852303948647,angle10,10
1360.3002502085071,0.4533235077381045,angle10,10
1361.1342785654713,0.4361214080677994,angle10,10
1361.9683069224354,0.4634828630659981,angle10,10
1362.8023352793996,0.44789271835017214,angle10,10
1363.6363636363635,0.4483200376811741,angle10,10
1364.4703919933277,0.44265139552849947,angle10,10
1365.3044203502918,0.44646962012966773,angle10,10
1366.138448707256,0.45692863886382606,angle10,10
1366.9724770642201,0.4503684214559365,angle10,10
1367.8065054211843,0.45513257058125983,angle10,10
1368.6405337781484,0.45502432238191953,angle10,10
1369.4745621351126,0.4641450594239401,angle10,10
1370.3085904920767,0.44701823009643404,angle10,10
1371.142618849041,0.4351596016418452,angle10,10
1371.976647206005,0.460057067169074,angle10,10
1372.8106755629692,0.44550134071234876,angle10,10
1373.6447039199334,0.45936838949329867,angle10,10
1374.4787322768975,0.45143749459022603,angle10,10
1375.3127606338617,0.4456487806070742,angle10,10
1376.1467889908258,0.44977968517832173,angle10,10
1376.9808173477898,0.465109329442265,angle10,10
1377.814845704754,0.4656519689253781,angle10,10
1378.648874061718,0.4448347973675403,angle10,10
1379.4829024186822,0.4449777627550051,angle10,10
1380.3169307756464,0.4533493688610826,angle10,10
1381.1509591326105,0.43331790367190304,angle10,10
1381.9849874895747,0.4442694025876917,angle10,10
1382.8190158465388,0.43982110055796964,angle10,10
1383.653044203503,0.4423368990258404,angle10,10
1384.4870725604671,0.4299594919775121,angle10,10
1385.321100917431,0.4214703661573736,angle10,10
1386.1551292743952,0.4156867934587737,angle10,10
1386.9891576313594,0.4242713318588236,angle10,10
1387.8231859883235,0.4298651614857454,angle10,10
1388.6572143452877,0.430505178639987,angle10,10
1389.4912427022518,0.4517732726348229,angle10,10
1390.325271059216,0.44240369985765815,angle10,10
1391.1592994161801,0.4206448558451417,angle10,10
1391.9933277731443,0.4326443098315571,angle10,10
1392.8273561301085,0.42397762506685277,angle10,10
1393.6613844870726,0.42406594594405084,angle10,10
1394.4954128440368,0.42760428793806027,angle10,10
1395.329441201001,0.43076473985956937,angle10,10
1396.163469557965,0.41998327550787573,angle10,10
1396.9974979149292,0.4327983303458619,angle10,10
1397.8315262718934,0.40950580330203773,angle10,10
1398.6655546288573,0.41973565965173637,angle10,10
1399.4995829858215,0.4443781038463808,angle10,10
1400.3336113427856,0.4193435808680971,angle10,10
1401.1676396997498,0.4301389738846171,angle10,10
1402.001668056714,0.41539901761349574,angle10,10
1402.835696413678,0.41895183240044,angle10,10
1403.6697247706422,0.411220054459466,angle10,10
1404.5037531276064,0.40871153932832066,angle10,10
1405.3377814845705,0.4012327517566695,angle10,10
1406.1718098415347,0.41192711336561066,angle10,10
1407.0058381984986,0.3976901505041497,angle10,10
1407.8398665554628,0.41142803445011233,angle10,10
1408.673894912427,0.4141772907236841,angle10,10
1409.507923269391,0.40552789732550004,angle10,10
1410.3419516263552,0.3975245307258375,angle10,10
1411.1759799833194,0.4034377322436639,angle10,10
1412.0100083402835,0.3943093822264233,angle10,10
1412.8440366972477,0.4052369556059861,angle10,10
1413.6780650542119,0.3760404904670506,angle10,10
1414.512093411176,0.3894596028976902,angle10,10
1415.3461217681402,0.37135710582381987,angle10,10
1416.1801501251043,0.37475295881909443,angle10,10
1417.0141784820685,0.4017696936654771,angle10,10
1417.8482068390326,0.3954999615246047,angle10,10
1418.6822351959968,0.3777602613513442,angle10,10
1419.516263552961,0.3683272705686444,angle10,10
1420.3502919099249,0.35209492767333295,angle10,10
1421.184320266889,0.37468422348806163,angle10,10
1422.0183486238532,0.4026937269302665,angle10,10
1422.8523769808173,0.38120063954956296,angle10,10
1423.6864053377815,0.36961050369339266,angle10,10
1424.5204336947456,0.37820405772048793,angle10,10
1425.3544620517098,0.3562836918484758,angle10,10
1426.188490408674,0.36725344509411895,angle10,10
1427.022518765638,0.3695486347832168,angle10,10
1427.8565471226023,0.3660142086579138,angle10,10
1428.6905754795662,0.37309920242206274,angle10,10
1429.5246038365303,0.36694848874096514,angle10,10
1430.3586321934945,0.36849156064975436,angle10,10
1431.1926605504586,0.35322661086904233,angle10,10
1432.0266889074228,0.36738669170020893,angle10,10
1432.860717264387,0.3729926840516608,angle10,10
1433.694745621351,0.345293572477613,angle10,10
1434.5287739783153,0.34440724414139395,angle10,10
1435.3628023352794,0.36492896138866593,angle10,10
1436.1968306922436,0.3479427846641092,angle10,10
1437.0308590492077,0.36217813942026056,angle10,10
1437.8648874061719,0.34199726941318337,angle10,10
1438.698915763136,0.359255189217689,angle10,10
1439.5329441201002,0.34430151039656665,angle10,10
1440.3669724770643,0.34385107708861334,angle10,10
1441.2010008340285,0.35519872950589615,angle10,10
1442.0350291909924,0.3342176345685082,angle10,10
1442.8690575479566,0.326709343638352,angle10,10
1443.7030859049207,0.32992198823037355,angle10,10
1444.5371142618849,0.3372202808312665,angle10,10
1445.371142618849,0.315331311255022,angle10,10
1446.2051709758132,0.33565862503268534,angle10,10
1447.0391993327773,0.32219467328809476,angle10,10
1447.8732276897415,0.3373628422308739,angle10,10
1448.7072560467057,0.30024870183774444,angle10,10
1449.5412844036698,0.3146368969455343,angle10,10
1450.3753127606337,0.30395418293299786,angle10,10
1451.209341117598,0.3108783377213509,angle10,10
1452.043369474562,0.3199449145484552,angle10,10
1452.8773978315262,0.31400986335020553,angle10,10
1453.7114261884903,0.31160887319098357,angle10,10
1454.5454545454545,0.3108983574466709,angle10,10
1455.3794829024187,0.3128790750605845,angle10,10
1456.2135112593828,0.2991226374781014,angle10,10
1457.047539616347,0.3146475060721112,angle10,10
1457.8815679733111,0.312585273578697,angle10,10
1458.7155963302753,0.3081975738964611,angle10,10
1459.5496246872394,0.3083104679899794,angle10,10
1460.3836530442036,0.304116990865688,angle10,10
1461.2176814011677,0.3199213370929513,angle10,10
1462.051709758132,0.29712794685656124,angle10,10
1462.885738115096,0.293367205194658,angle10,10
1463.7197664720602,0.28735314526238165,angle10,10
1464.5537948290241,0.2830277809607079,angle10,10
1465.3878231859883,0.2793796447241665,angle10,10
1466.2218515429524,0.28142267545798283,angle10,10
1467.0558798999166,0.2881028217645089,angle10,10
1467.8899082568807,0.29066460194137866,angle10,10
1468.723936613845,0.286358498545278,angle10,10
1469.557964970809,0.27673090583966886,angle10,10
1470.3919933277732,0.29194138628249316,angle10,10
1471.2260216847374,0.28890139561296646,angle10,10
1472.0600500417013,0.27849330187219223,angle10,10
1472.8940783986654,0.27215826562172146,angle10,10
1473.7281067556296,0.2827848093118529,angle10,10
1474.5621351125938,0.2778091612901162,angle10,10
1475.396163469558,0.26009316821347844,angle10,10
1476.230191826522,0.27255609789198865,angle10,10
1477.0642201834862,0.2745344829337054,angle10,10
1477.8982485404504,0.26161248271294807,angle10,10
1478.7322768974145,0.271220564511953,angle10,10
1479.5663052543787,0.25350430889463377,angle10,10
1480.4003336113428,0.28016280599605575,angle10,10
1481.234361968307,0.2780471650490446,angle10,10
1482.0683903252711,0.26182781775412345,angle10,10
1482.9024186822353,0.2667917586196383,angle10,10
1483.7364470391994,0.23788140626281776,angle10,10
1484.5704753961636,0.24926003049919698,angle10,10
1485.4045037531278,0.2567483491607267,angle10,10
1486.2385321100917,0.2478474646145404,angle10,10
1487.0725604670558,0.2646157119415338,angle10,10
1487.90658882402,0.27636822656858245,angle10,10
1488.7406171809841,0.24357345147769005,angle10,10
1489.5746455379483,0.2459303820196001,angle10,10
